,ID,filename,sentence_id,text,space_type
2105,,René_Schickele_-_Die_Witwe_Bosca_(1933).txt,2434,Sie kam in einem hellblauen Hemd und duftete wie ein Treibhaus voll Hyazinthen.,no_space
2106,,Gottlieb_Jakob_Kuhn_-_Die_Papierstreifen_(1849).txt,128,"Gelassen stopfte er seine Pfeife, sah vor seinen Füßen etwas Weißes schimmern,
hob ein Stückchen Papier von der Erde, und wollte schon den brennenden Schwamm
damit decken, als ihm das Ding so gar sauber, regulär zugeschnitten und sogar
bedruckt schien.",perceived_space
2107,,Gorch_Fock_-_Seefahrt_ist_not!_(1913).txt,2449,"Der kleine grüne Kahn wurde heftig hin und her geworfen, denn es stand noch
eine ziemliche See, wenn auch der Wind nachgelassen hatte und raumer geworden
war.",perceived_space
2108,,August_Klingemann_-_Nachtwachen_(1804).txt,113,"da lagen die
öden Straßen, wie zugedeckt vor mir, und nur dann und wann flog ein
Wetterleuchten luftig und rasch durch sie hin, und weit, weit in der Ferne
murmelte es drein wie unverständlicher Zauberspruch.",perceived_space
2109,,Karl_Immermann_-_Der_Karneval_und_die_Somnambule_(1830).txt,1890,"Die Hügel
wurden zu beiden Seiten höher;",descriptive_space
2110,,Adalbert_Stifter_-_Bunte_Steine_(1853).txt,211,"Manche Menschen holen sich aus diesem Brünnlein da ihr Trinkwasser,
mancher Feldarbeiter geht weit herzu, um da zu trinken, und mancher Kranke hat
schon aus entfernten Gegenden mit einem Kruge hieher geschickt, damit man ihm
Wasser bringe.",action_space
2111,,Maria_Janitschek_-_Klare_Rechnung_(1895).txt,106,"Er tastete mit den Händen in dem stockdunklen Zimmer
vorwärts.",perceived_space
2112,,Friedrich_Gerstäcker_-_Der_erkaufte_Henker_(1845).txt,228,"Damit trat er hinaus vor die Thür, um weiter keinen Verdacht zu erregen und die
tobenden Männer zu beruhigen, die jetzt wie eine wogende Fluth das Haus
umrasten und den Israeliten verlangten.",action_space
2113,,Leopold_von_Sacher-Masoch_-_Matrena_(1890).txt,44,"Nun wußte sie, wie weit er
war, denn die Nacht hatte ihn verschlungen, und sie sah nur seitwärts die
leuchtenden Augen eines Wolfes, der sie musterte, und ein Stück faulen Holzes,
das an dem Wege lag und leuchtete.",perceived_space
2114,,Gustav_Meyrink_-_Amadeus_Knödlseder_(1913).txt,37,"Eine Weile sah der Lämmergeier zu und
freute sich mordsmäßig, da der Marabu unausgesetzt verlor, bis wiederum ein
Geräusch – diesmal aus dem künstlichen Zementbaum, der das Innere des Käfigs
verschönte, kommend – seine Aufmerksamkeit anderweitig in Anspruch nahm.",perceived_space
2115,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,171,"Er erinnerte sich daran, wie er in Palermo ganze
Vormittage allein herumspaziert war, während Grace ihrer Gewohnheit gemäß bis
Mittag im Bette lag.",no_space
2116,,Friedrich_Schiller_-_Spiel_des_Schicksals_(1789).txt,92,"Der Erste, was sich, als er die Augen zum
neuen Leben wieder aufschlägt, ihm darbietet, ist eine grauenvolle Kerkerwand,
durch einige Mondesstrahlen matt erleuchtet, die in einer Höhe von neunzehn
Klaftern durch schmale Ritzen auf ihn herunterfallen.",perceived_space
2117,,Ottilie_Wildermuth_-_Das_Feental_(1862).txt,97,"Da war ein Bach, über den eine steinerne Brücke führte;",descriptive_space
2118,,Theodor_Storm_-_Der_Schimmelreiter_(1888).txt,37,Etwas zögernd ritt ich hintendrein.,action_space
2119,,Nataly_von_Eschstruth_-_Hofluft_-_Band_1_(1889).txt,954,"Er beschließt, zuvor nach den
entfernter gelegenen Wirtschaftsgebäuden zu reiten, um sich mit dem Inspektor
über Stallungen und Fonrage zu besprechen.",action_space
2120,,Max_Dauthendey_-_Der_Knabe_auf_dem_Kopf_des_Elephanten_(1909).txt,78,"Ein schwarzer Widder im Hof, welcher spielen wollte, kam von rückwärts
angerannt, hob den Knaben auf seine gedrehten Hörner und kehrte ihn wie eine
überflüssige Sache zur Seite, daß er in der Mauerecke bei einem Haufen
dörrender Mistfladen hinfiel und liegenblieb.",action_space
2121,,Heinrich_Seidel_-_Das_Weihnachtsland_(1885).txt,84,"Unterdes war der kleine Vogel an die Steinwand geflogen, hatte sich dort
mit seinen feinen Füßchen angehäkelt und pickte so emsig zwischen den Flechten
herum, daß die Stückchen davonflogen.",action_space
2122,,Ida_Hahn-Hahn_-_Faustine_(1840).txt,4388,"Ich will gern glauben, daß es mir
auf einem gewissen Wege sehr leicht geworden wäre, unumschränkte Herrschaft
über ihn zu gewinnen;",no_space
2123,,Joseph_Roth_-_Die_Kapuzinergruft_(1938).txt,91,"Unter seinem blauschwarzen Schnurrbart schimmerten blank
die starken, großen Zähne.",no_space
2124,,Josephine_Siebe_-_Kasperles_Spiele_und_Streiche_(1930).txt,2088,Die Zeit verging.,no_space
2125,,Theodor_Storm_-_Immensee_(1849).txt,25,"die eine Wand war fast mit Repositorien und
Bücherschränken bedeckt; an der anderen hingen Bilder von Menschen und
Gegenden; vor einem Tische mit grüner Decke;",descriptive_space
2126,,Heinrich_Laube_-_Das_Schloß_in_Franken_(1837).txt,6,"Terassen steigen zum Maine hinab, Gras, Sträucher
und Bäume wuchern und flüstern links und rechts, ohne die Aussicht zu stören,
der Weinstock kriecht überall umher, selbst an den Säulen der Vorhalle hinauf,
den tief gefärbten Epheu überdeckend.",perceived_space
2127,,Theodor_Storm_-_Novellen_(1888).txt,48,"Marthe wurde jedesmal wach ; und mochte es in dem klingendsten Winter und in der dunkelsten Nacht sein , sie stand auf und ruhte nicht , bis sie die alte Uhr aus ihren Nöten erlöst hatte .",perceived_space
2128,,Leopold_von_Sacher-Masoch_-_Mondnacht_(1875).txt,170,"Ich kleidete mich langsam aus, untersuchte meine Flinte, stellte mir sie zu
Häupten in die Ecke und warf mich auf das klösterliche Bett, das an der kahlen
Wand stand.",action_space
2129,,Auguste_Groner_-_Warenhaus_Groß_und_Comp_(1907).txt,339,"Sie zog
schon ihre Handschuhe an.",no_space
2130,,Theodor_Fontane_-_Effi_Briest_(1895).txt,-1,"Die Morgensonne , die sehr hell schien , hatte ihn geweckt , und weil er fühlen mochte , daß er nicht wieder einschlafen würde , war er aufgestanden , um sich an eine Arbeit zu machen , die schon seit geraumer Zeit der Erledigung harrte .",perceived_space
2131,,Paul_Busson_-_Die_Wiedergeburt_des_Melchior_Dronte_(1921).txt,2426,"Oft geschah es mir, daß ich Zephyrine in Augenblicken höchsten Empfindens
»Aglaja« nannte.",no_space
2132,,Arthur_Schnitzler_-_Flucht_in_die_Finsternis_(1931).txt,112,"An dieser Stelle aber riß Robert sich
gewaltsam zurück.",action_space
2133,,Adalbert_Stifter_-_Bunte_Steine_(1853).txt,151,"In dem Vorhause befindet sich in
einer Ecke ein großer Steinwürfel, der den Zweck hat, daß auf ihm das Garn zu
den Hausweben mit einem hölzernen Schlägel geklopft wird.",descriptive_space
2134,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,146,"– Der
Schlafrock stand mir schön zu Gesichte, und überhaupt das alles behagte mir
sehr gut.",no_space
2135,,Oskar_Panizza_-_Der_Stationsberg_(1890).txt,81,Was für eine seltsame Komödie!,no_space
2136,,Joseph_Roth_-_Die_Kapuzinergruft_(1938).txt,65,"Die Fenster waren weit
offen.",descriptive_space
2137,,Heinrich_Albert_Oppermann_-_Hundert_Jahre_(1870).txt,8548,"Auf geschlängelten Wegen eilten sie das steile Ufer herunter , fütterten bei dem ersten Teiche die Schwäne mit den » pariser Laiberchen « , die auf der Frankfurter Straße delicater als in Paris selbst gebacken wurden , und von denen der Bediente ein Körbchen voll frisch Gebackener jeden Morgen vor Heloisens Zimmer stellen mußte .",action_space
2138,,Robert_Kraft_-_Die_Vestalinnen_-_Band_2_(1895).txt,7688,"Von den hinteren Wagen hörten sie nichts mehr, der rasende Lauf ihrer Pferde
hatte sie bald weit von ihnen entfernt.",perceived_space
2139,,Hugo_Marti_-_Das_Haus_am_Haff_(1922).txt,2142,"Nur Frau
Annemarie geleitete sie still bis unter die Türe und sah dem Wagen nach, an den
hölzernen Pfosten gelehnt, um dem Winde standzuhalten, der fauchend in den Flur
hereinsprang.",perceived_space
2140,,Annette_von_Droste-Hülshoff_-_Die_Judenbuche_(1842).txt,8,"Das Ländchen, dem es
angehörte, war damals einer jener abgeschlossenen Erdwinkel ohne Fabriken und
Handel, ohne Heerstraßen, wo noch ein fremdes Gesicht Aufsehen erregte und eine
Reise von dreißig Meilen selbst den Vornehmeren zum Ulysses seiner Gegend
machte – kurz, ein Fleck, wie es deren sonst so viele in Deutschland gab, mit
all den Mängeln und Tugenden, all der Originalität und Beschränktheit, wie sie
nur in solchen Zuständen gedeihen.",descriptive_space
2141,,Theodor_Storm_-_Der_Schimmelreiter_(1888).txt,99,"Der Junge saß meist dabei und sah
über seine Fibel oder Bibel weg dem Vater zu, wie er maß und berechnete, und
grub sich mit der Hand in seinen blonden Haaren.",visual_space
2142,,Franz_Kafka_-_Der_Prozeß_(1925).txt,241,"K. stand still und sah ihnen durch die zwei
offenen Türen nach, der letzte war natürlich der gleichgültige Rabensteiner,
der bloß einen eleganten Trab angeschlagen hatte.",visual_space
2143,,Klabund_-_Rasputin_(1929).txt,12,"Alsbald
zog er seinen schmierigen Paß aus der grünen Wolljoppe, Tabakblätter und
rosige, klebrige Himbeerbonbons fielen dabei auf die Erde.",action_space
2144,,Felix_Dahn_-_Odhins_Rache_-_Friggas_Ja_-_Die_Finnin_(1892).txt,771,"Mich magst du töten, –
nicht das Recht.",no_space
2145,,Hermann_Sudermann_-_Die_Reise_nach_Tilsit_(1917).txt,419,"Und dann kommen Holzplätze , so groß wie der Anckersche in Ruß , und Schornstein nach Schornstein , und dann die Stadt selber .",descriptive_space
2146,,Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834).txt,161,"Juli morgens halb drei Uhr rief hinter ihr auf dem Felde die Stimme ihrer
Magd: »Magdalene!",perceived_space
2147,,Ilse_Frapan_-_Zwischen_Elbe_und_Alster_(1890).txt,1531,"Die Frau ging an die Ladenthür , öffnete eine Spalte breit und rief : » Ida ! Ida ! « mit vor den Mund gehaltenem Tuch , denn es kam ein Wagen voll nassen Nebels un Zugs herein .",action_space
2148,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,76,"Der nächtliche
Spaziergang nach dem Paderewski-Konzert, auf dem der Vater ihm so vertraut wie
nie zuvor von jenem fernen Abend sprach, da die verstorbene Mutter in dem
gleichen Saal, aus dem sie eben kamen, in der Missa solemnis gesungen hatte.",no_space
2149,,"Carl_Spitteler_-_Friedli,_der_Kolderi_(1891).txt",69,"Die
zogen wie Ameisen am Stall vorbei, beim Brunnen vorüber, den Bühl hinab ins
Tobel, versanken bei den Weiden, tauchten jenseits am Brücklein wieder auf und
kletterten, immer kleiner, immer kleiner, rechts über der Alp, dem Rain entlang
zur Matte vor dem Wald.",action_space
2150,,Arthur_Schnitzler_-_Frau_Berta_Garlan_(1901).txt,9,"Sie war ganz allein mit
ihrem Buben, und eine merkwürdige Stille war um sie.",no_space
2151,,Adalbert_Stifter_-_Der_Nachsommer_(1857).txt,8597,"Von Tönen konnten wir bei dieser Annäherung aus dem Innern nichts hören , weil außen das Sausen des Windes um uns war .",perceived_space
2152,,Theodor_Storm_-_Der_Schimmelreiter_(1888).txt,308,"dann blieb er vor dem Jungen stehn und sah eine Weile wie abwesend auf
ihn hin.",action_space
2153,,Adalbert_Stifter_-_Bunte_Steine_(1853).txt,114,"Auf dem Schubkarren hatte er ein
glänzendes schwarzes Fäßchen.",descriptive_space
2154,,Theodor_Fontane_-_Effi_Briest_(1895).txt,4,"In Front des schon seit Kurfürst Georg Wilhelm von der Familie von Briest
bewohnten Herrenhauses zu Hohen-Cremmen fiel heller Sonnenschein auf die
mittagsstille Dorfstraße, während nach der Park- und Gartenseite hin ein
rechtwinklig angebauter Seitenflügel einen breiten Schatten erst auf einen weiß
und grün quadrierten Fliesengang und dann über diesen hinaus auf ein großes, in
seiner Mitte mit einer Sonnenuhr und an seinem Rande mit Canna indica und
Rhabarberstauden besetzten Rondell warf.",descriptive_space
2155,,Curt_Grottewitz_-_Sonntage_eines_Großstädters_in_der_Natur_(1906).txt,79,"Da war zunächst die Wiese, bei welcher der hohe
Stand des Grundwassers nur noch den Anbau von Futtergräsern und Kräutern
ermöglichte.",descriptive_space
2156,,Christoph_von_Schmid_-_Kupfermünzen_und_Goldstücke_(1854).txt,354,Schreib' das deiner Mutter und grüsse sie mir recht herzlich.,no_space
2157,,Ernst_Wichert_-_Ansas_und_Grita_(1881).txt,764,Das Haus stand leer.,descriptive_space
2158,,Clemens_Brentano_-_Die_Chronika_des_fahrenden_Schülers_(Urfassung)_(1818).txt,385,"Meine
Mutter sah auf die andere Seite des Steines und sprach: »Es ist schon elf Uhr
vorbei.«",visual_space
2159,,Ludwig_Ganghofer_-_Das_Kasermanndl_(1900).txt,730,"Dort hing neben andern, recht irdisch aussehenden Dingen eine Lodenjoppe
an der Wand.",descriptive_space
2160,,Annemarie_Schwarzenbach_-_Freunde_um_Bernhard_(1931).txt,106,"Sie fahren heute sehr weit , und als sie unter einer grossen Linde Kaffee trinken , sieht Bernhard , dass es schon fünf Uhr ist und dass er seinen Zug verfehlen wird .",action_space
2161,,,-1,"Die Frau hatte indessen der kleinen schwarzen Dirne ein verschossenes rotes
Kleidchen angezogen und ihr die Haarflechten wie einen Kranz um das runde
Köpfchen gelegt.",no_space
2162,,Wilhelm_Jensen_-_Nach_Sonnenuntergang_–_Erstes_Buch_(1879).txt,1008,"Die späte Nachmittagssonne stieg schräg an den Horizont , ich blickte Lea nach , wie sie schon ziemlich entfernt drüben lief .",visual_space
2163,,Georg_Ebers_-_Der_Kaiser_(1881).txt,9007,"Ganz Alexandria, ja das ganze Reich kannte den Namen des schönsten Jünglings
seiner Zeit, des gefeierten Günstlings des Kaisers.",no_space
2164,,Theodor_Storm_-_Viola_Tricolor_(1873).txt,391,"Sie sah unbeweglich auf den Schlüssel, der noch immer in ihrer offenen Hand
lag.",visual_space
2165,,Felix_Hollaender_-_Salomons_Schwiegertochter_(1920).txt,968,"Auf diese Antwort war er denn doch nicht gefaßt
gewesen.",no_space
2166,,Adolf_Schmitthenner_-_Der_Ad'm_(1887).txt,203,Es dunkelte schon.,perceived_space
2167,,Arthur_Schnitzler_-_Die_Fremde_(1902).txt,3,Auf ihrem Nachttisch lag ein beschriebener Zettel.,descriptive_space
2168,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,43,"Neun Jahre waren seither
verflossen, aber unverblaßt war ihm die Erinnerung an jenen Frühlingsabend, da
Vater und Bruder zufällig nicht daheim gewesen waren, und er allein und ratlos
am Bett der sterbenden Mutter gestanden hatte, während durch die eilig
aufgerissenen Fenster, mit der Luft des Frühlings, das Reden und Lachen von
Spaziergängern verletzend laut hereinklang.",no_space
2169,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Wanderjahre_(1821).txt,-1,"Zerstreute, umbuschte Wohnungen erblickte man auf den Hügeln, in sanften Gründen drängten sich die Häuser näher aneinander.",perceived_space
2170,,,-1,"Ich, mich nennen sie nur die Pfennigkönigin auf dem Buttermarkt, weil ich
so markten muß.",no_space
2171,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Wanderjahre_(1821).txt,304,Der Lilienstengel,no_space
2172,,Franz_Kafka_-_Der_Prozeß_(1925).txt,3106,"Da er müde war , wollte er sich setzen , er ging wieder in den Dom , fand auf einer Stufe einen kleinen , teppichartigen Fetzen , zog ihn mit der Fußspitze vor eine nahe Bank , wickelte sich fester in seinen Mantel , schlug den Kragen in die Höhe und setzte sich .",action_space
2173,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Lehrjahre_(1795).txt,3238,"Sie
ging unruhig hin und wider; es schien, als könnte sie sich nicht von dem
Anblick des Verwundeten losreißen und als fürchtete sie zugleich den Wohlstand
zu verletzen, wenn sie stehenbliebe zu der Zeit, da man ihn, wiewohl mit Mühe,
zu entkleiden anfing.",descriptive_space
2174,,Ferdinand_Kürnberger_-_Heimlicher_Reichtum_(1857).txt,1049,"Wer kann
denn wissen, wie dumm so ein wilder König ist?",no_space
2175,,Adolf_Schmitthenner_-_Non_cras_sed_hodie!_(1888).txt,160,"Auf dem Boden
kauernd, zwängte ich meinen Arm noch tiefer hinein und erfaßte etwas Weiches,
Lederartiges.",action_space
2176,,Ernst_Weiß_-_Boëtius_von_Orlamünde_(1928).txt,728,"Ich habe das Riemenwerk herabgenommen und
um meine Taille geschlungen.",action_space
2177,,Hermann_Löns_-_Dahinten_in_der_Heide_(1909).txt,502,"Immer, wenn sie ihm in den Sinn kam, in ihrem hellen Leinenkleide, frisch und
rein und rosig, dann sah er sich mit kahlgeschorenem Kopf und bartlosem,
blassem Gesichte, angetan mit dem grauen Linnen des Zuchthäuslers, und ihm war,
er müsse sich schämen, daß er an sie dachte, er, der Mann mit dem
hingerichteten Namen.",no_space
2178,,Theodor_Storm_-_Ein_Bekenntnis_(1887).txt,494,"Und bald
sah auch ich, daß diese Hoffnung eine eitle gewesen sei; außer einem leichteren
Ermüden und einer vermehrten Zärtlichkeit zu ihrem Manne bemerkte ich nichts
Auffallendes an ihr.",no_space
2179,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,391,"Endlich blieb sie stehen und
suchte etwas auf der Erde, aber ich sah wohl, daß sie, wenn sie sich bückte,
unter dem Arme hindurch nach mir zurückblickte.",visual_space
2180,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,599,"´– Hier zuckte von neuem ein Blitz leuchtend
über die ganze Gegend, und Leontins Schloß, wie in Feuer getaucht, stand auf
einmal vor ihnen über dem Walde.",perceived_space
2181,,Franz_Treller_-_Verwehte_Spuren_(1900).txt,6537,"Der Indianer griff
zur Axt und machte einige wilde Sprünge hin und her, um dem Iren einen Schlag
beizubringen, aber Michael, der Mann aus Leitrim, war ebenso gewandt als stark,
und wo der schnelle Wilde sich hinwandte, bedrohte ihn des Irländers Stock.",action_space
2182,,Arthur_Schnitzler_-_Welch_eine_Melodie_(1895).txt,42,"Nur wenige Sekunden freilich, dann heftete sie die großen,
schimmernden Augen auf ihn, und ihr Blick hing an ihm mit dem Ausdruck einer
leidenschaftlichen, rückhaltlosen Bewunderung.",no_space
2183,,Gottfried_Keller_-_Der_Landvogt_von_Greifensee_(1877).txt,719,"Gegenüber saß ein
flötenspielender Herr mit übergeschlagenen Beinen, in einem Rocke von
azurblauem Atlas und mit einer kunstreichen Halskrause, der den Papagei im
Gesänge zu unterrichten schien, da dieser den Kopf lauschend nach ihm umdrehte.",descriptive_space
2184,,Agnes_Sapper_-_Das_kleine_Dummerle_und_andere_Erzählungen_(1904).txt,659,"Jetzt endlich waren sie an der Fabrik angelangt, für die Greiner arbeitete, und
mit Herzklopfen folgte Marie ihrer Mutter durch das große Eingangstor in den
Hofraum und durch eine Tür in ein Arbeitszimmer, in dem schon mehrere Frauen
und Mädchen standen und warteten.",action_space
2185,,Arthur_Schnitzler_-_Spiel_im_Morgengrauen_(1927).txt,55,"Wilhelm gab ihm Feuer, Otto tat schweigend einige Züge, und sein Blick fiel auf
das wohlbekannte Bild, das an der Wand über dem schwarzen Lederdiwan hing und
eine Offizierssteeplechase aus längst verflossenen Zeiten vorstellte.",visual_space
2186,,,-1,"Ich sah schon wieder die ersten hellen Streifen an dem Himmel auftauchen, als ich vor meiner Wohnung stand. ",visual_space
2187,,Adelbert_von_Chamisso_-_Peter_Schlemihls_wundersame_Geschichte_(1813).txt,29,"Sie empfing es ohne Aufmerksamkeit für den Geber und ohne Dank, die Wunde ward
verbunden, und man ging weiter den Hügel hinan, von dessen Rücken man die weite
Aussicht über das grüne Labyrinth des Parkes nach dem unermeßlichen Ozean
genießen wollte.",action_space
2188,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,274,"»Ja, es ist sehr unerwartet gekommen«, sagte Georg leise und blickte auf den
dunkelroten, verschossenen Teppich zu seinen Füßen.",visual_space
2189,,"Hermann_Heiberg_-_Einer,_wie_viele_(1896).txt",135,"durch das Dunkel zitterten
schwermütig die Töne.",perceived_space
2190,,Adalbert_Stifter_-_Bunte_Steine_(1853).txt,181,Auf diese setzte ich mich nieder und wartete.,action_space
2191,,Theodor_Storm_-_Der_Schimmelreiter_(1888).txt,1,Der Schimmelreiter,no_space
2192,,Franz_Kafka_-_Erstes_Leid_(1924).txt,9,"Freilich, sein menschlicher Verkehr war eingeschränkt, nur
manchmal kletterte auf der Strickleiter ein Turnerkollege zu ihm hinauf, dann
saßen sie beide auf dem Trapez, lehnten rechts und links an den Haltestricken
und plauderten, oder es verbesserten Bauarbeiter das Dich und wechselten einige
Worte mit ihm durch ein offenes Fenster, oder es überprüfte der Feuerwehrmann
die Notbeleuchtung auf der obersten Galerie und rief ihm etwas Respektvolles,
aber wenig Verständliches zu.",action_space
2193,,Rudolph_Stratz_-_Unter_den_Linden_(1893).txt,2629,"Plötzlich
blieb sie stehen und starrte erschrocken auf ein Gefährt, das ihr rasch über
den Asphalt dahinrollend, entgegenkam.",visual_space
2194,,Lou_Andreas-Salomé_-_Das_Haus_(1921).txt,534,"Spätere Jahre brachten noch einmal dieser Frau spätes, großes Glück.",no_space
2195,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,80,"Zugleich fühlte er sich wunderbar ausgeruht, für Arbeit und Glück
bereit wie niemals zuvor.",no_space
2196,,Annette_von_Droste-Hülshoff_-_Die_Judenbuche_(1842).txt,79,"Seine Schulter war
erstarrt;",no_space
2197,,Ernst_Wichert_-_Ansas_und_Grita_(1881).txt,766,"Nachdem sie dort noch eine Weile gestanden und ausgeschaut
hatte, schlich sie um den Zaun herum bis zu dem Trittbrett, stieg vorsichtig
über, ließ den Brunnen links liegen und wandte sich um die Klete herum und
durch den Garten wieder der Rückseite des Hauses zu, die hier eine Ausgangstür
hatte.",action_space
2198,,Hermann_Ungar_-_Die_Klasse_(1927).txt,798,"Er wollte sitzen, den Hut
abnehmen, vor sich hinsehen in das braune Laub des Herbstes, in dem Schwärme
von Vögeln Nahrung suchten, und in das helle Grün der jungen Blätter an den
Zweigen, in das die Vögel aufflatterten, wenn sein Schritt sie verscheuchte.",perceived_space
2199,,Franz_Kafka_-_Der_Prozeß_(1925).txt,96,"Er ging einige Male in dem freien Raum des Zimmers
auf und ab, drüben sah er die alte Frau, die einen noch viel älteren Greis zum
Fenster gezerrt hatte, den sie umschlungen hielt.",visual_space
2200,,Theodor_Storm_-_Ein_Fest_auf_Haderslevhuus_(1885).txt,989," Dämmerung war es , denn der Mond war rund und wieder schmal geworden und stand mit seiner Sichel über den Bäumen in Südost .",perceived_space
2201,,Johann_Gabriel_Seidl_-_Juana_(1842).txt,416,"In einer halben Stunde darauf hatte
Vetter Ruy geendet.",no_space
2202,,Arthur_Schnitzler_-_Frau_Berta_Garlan_(1901).txt,204,Die Sonne war ganz hinunter.,descriptive_space
2203,,Moritz_Heimann_-_Wintergespinst_(1921).txt,130,"Langsam erblindete das Haus in der frühen Winterdämmerung, zitterte an Mauern
und Fenstern, wenn ein Wagen vorüberfuhr, und wurde nach jedem Zittern
schweigsamer und toter.",perceived_space
2204,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,75,"Der Abend im heißen, hochgewölbten Fechtsaal, wo Felicians Degen die
gefährliche Waffe des italienischen Meisters kreuzte.",perceived_space
2205,,Detlev_von_Liliencron_-_Roggen_und_Weizen_(1900).txt,2308,"Ich fühle
den Schlag ihres Herzens an meinem Arm.",no_space
2206,,Johann_Wolfgang_von_Goethe_-_Die_Wahlverwandtschaften_(1809).txt,-1,"Auf eine Klippe vorwärts tretend sahen sie das alte, schwarze, wunderliche Holzgebäude im Grunde vor sich, von steilen Felsen so wie von hohen Bäumen umschattet.",perceived_space
2207,,Timm_Kröger_-_Aus_alter_Truhe_(1908).txt,4528,"Ich arbeitete auf dem letzten Viertel des Sandrückens , da kam der Schulmeister mit langem Stock , ein wenig krumm , ein bißchen müde , ein bißchen schlaffen Ganges von seiner Wiese herauf .",action_space
2208,,Ludwig_Tieck_-_Die_Reisenden_(1824).txt,238,"Er hielt die Hand des Barons lange in der seinigen eingeschlossen, drückte sie,
schob seine Finger hinauf, fast als wenn er den Puls fühlen wollte, sah dem
jungen Mann noch einmal scharf in die Augen, und entfernte sich dann schnell
nach dieser sonderbaren Begrüßung.",no_space
2209,,Jean_Paul_-_Die_unsichtbare_Loge_(1793).txt,30,Vierzehnter Sektor : Eheliche Ordalien – fünf betrogene Betrüger,no_space
2210,,Heinrich_Seidel_-_Die_Schleppe_(1899).txt,422,"Er verwickelte sich mit dem Prediger in einen Streit, den dieser in seiner
sanften und gleichmäßigen Weise und mit kleinen humoristisch-satirischen
Wendungen weiter führte, die aber ihren Zweck verfehlten, weil sie für den
Gegner zu fein waren.",no_space
2211,,Arthur_Schnitzler_-_Flucht_in_die_Finsternis_(1931).txt,187,"Eine sehr große, unnatürlich magere junge Dame in
Begleitung von zwei Herren blieb eine Weile, mit den Blicken im Saal
umherschweifend, nah von Robert stehen, und ihr Arm streifte den seinen.",action_space
2212,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,276,"Ich aber wußte in meinem Baume droben eigentlich gar nicht recht, wie mir
geschehen, und richtete nunmehr meine Augen unverwandt auf das Schloß hin;",visual_space
2213,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,405,"Die Figur vor der Tür aber raffte sich hurtig wieder vom
Boden auf und fing nun an mit solcher Geschwindigkeit gegen das Haus
loszuschimpfen, daß es ordentlich zum Erstaunen war.",action_space
2214,,Adalbert_Stifter_-_Abdias_(1842).txt,494,"Nachdem alles dieses vorüber war, ging
Abdias zu dem äußern Eingange der Wohnung und verwahrte und verschloß ihn von
innen, und nachdem er mit dem Knaben noch die Reste des Fleisches theils
eingesalzen, theils frisch zum morgigen Gebrauche in die tief unter die Erde
gegrabene Grube gebracht hatte, die zur Aufbewahrung von derlei Gegenständen da
war, verschloß und verband er auch alle übrigen Thüren, die in der Behausung
waren, von innen, und die Bewohner dieser Gemächer begaben sich zur Ruhe.",action_space
2215,,Felicitas_Rose_-_Das_Haus_mit_den_grünen_Fensterläden_(1930).txt,2326,"Verzweifelt fuhr er sich
durch seinen Kraustopf, lief auf die Straße, und erwischte gerade noch die
Elektrische, die ihn zur Friedrichsgracht fahren konnte.",action_space
2216,,Richard_Voß_-_Zwei_Menschen_(1911).txt,5078,So war es jetzt bei Judith Platter!,no_space
2217,,Maximilian_Schmidt_-_Der_Tranklsimmet_(1888).txt,83,"»Siehgst es, siehgst es?« unterbrach ihn der Quacksalber mit leuchtenden Augen.",no_space
2218,,Felix_Dahn_-_Der_Vater_und_die_Söhne_(1901).txt,821,"Hermenigild kehrte soeben von der Verfolgung der Fliehenden zurück, die sich in
die nahen Tore von Boecula retteten.",action_space
2219,,Benno_Rüttenauer_-_Tankred_(1913).txt,1053,"In
dieser Not und Bekümmertheit richtete er seine Blicke nach Deutschland.",no_space
2220,,Marie_von_Ebner-Eschenbach_-_Erzählungen_und_andere_Werke_(1900).txt,-1,Pepi war in das Nebenzimmer zu den Kleinen gegangen und hatte die Tür geschlossen .,action_space
2221,,Franz_Kafka_-_Der_Prozeß_(1925).txt,137,"Dieses Zimmer wurde, wie K. genau wußte, seit kurzer Zeit von
einem Fräulein Bürstner, einer Schreibmaschinistin, bewohnt, die sehr früh in
die Arbeit zu gehen pflegte, spät nach Hause kam und mit der K. nicht viel mehr
als die Grußworte gewechselt hatte.",descriptive_space
